API/UWI,Operator Alias,Operator Company Name (Beta),Operator (Reported),Operator Ticker (Beta),Well/Lease Name,Well Number,Entity Type,County/Parish,DI Basin,DI Play,DI Subplay,Reservoir,Production Type,Producing Status,Drill Type,Lease Number,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,AAPG Geologic Province,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42329406320000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",2410H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,12/1/2016,1/1/2019,550209,226355,318057,242334,1908,2,555,171,22445,28545,23982,94477,158872,120956,91845,150596,306986,201760,1211,142554,218447,525890,306095,1837,231358,,,,,,608,912,4561484,760,4348,11872,6031,124563,296637,116967,,,,1500,3252.666,2430,307.44,667,366.2,28545,1,22445,1,27203,1,163,1,9563,17242,,42.3,12/4/2016,1,1,26,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",8/27/2016,17378,,7679,SPRABERRY,TX,8,PERMIAN BASIN,USA,21,0,0,97,38 T3S,T&P RR CO,(N/A),P-440,31.8148198,-101.9678738,60491,196757,82953,129803956
42329407090000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",1518H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1474931,332594,578416,591954,3470,3,1295,203,19868,29013,27342,134830,327718,189450,226899,221985,804336,356041,2136,412122,313193,1333124,535380,3212,564176,,,,,,939,1571,7205300,1201,4964,34887,7189,166116,813576,341983,,,,1670,6629.166,4430,150.849,598,142.3,84013,8,28174,2,36027,2,216,2,9272,18849,,44.5,10/4/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,5/4/2016,19009,,9577,SPRABERRY,TX,8,PERMIAN BASIN,USA,15,0,0,94,38 T3S,T&P RR CO,(N/A),P-440,31.8562712,-101.9132711,71056,471042,103067,129803960
42329408220000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,3905H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,12/1/2016,1/1/2019,300923,374956,425110,241768,2551,3,310,227,29604,28785,31527,199351,109929,217673,149568,277294,169764,305588,1834,195017,356439,275838,402412,2414,236573,,,,,,964,713,6498129,1083,11091,14561,2538,234966,138434,137588,,,,740,1386.429,800,721.277,1352.4,761.7,28785,1,42569,5,44831,5,269,5,9945,19707,,40.8,12/5/2016,1,1,26,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,4/15/2016,19885,,9762,SPRABERRY,TX,8,PERMIAN BASIN,USA,39,0,0,325,39 T2S,T&P RR CO,(N/A),P-440,31.8989687,-102.0548124,80496,111602,37281,129803976
42329408570000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,4009H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,1/1/2017,1/1/2019,759344,257175,383732,171103,2302,2,807,185,21131,15511,28854,134412,270194,179444,107555,184082,439719,257368,1544,140381,247885,722398,368285,2210,169362,,,,,,837,1584,6605679,1101,9290,36946,1741,170293,454780,115065,,,,1890,4396.176,2950,227.47,528.3,251.4,72522,4,30097,4,42184,4,253,4,9676,19584,,41.3,1/17/2017,1,1,25,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,8/29/2016,19738,,9908,SPRABERRY,TX,8,PERMIAN BASIN,USA,40,0,0,846,39 T2S,T&P RR CO,(N/A),P-440,31.8951594,-102.0725186,65751,289053,27184,129803977
42329408780000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",1102H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,11/1/2016,1/1/2019,586356,329520,427246,509996,2563,3,585,241,21668,16142,31606,132411,151144,157602,185992,212038,305790,263003,1578,291563,312064,544362,402791,2417,474833,,,,,,988,956,6884871,1147,6292,12724,12650,166144,303452,226288,,,,970,2434.557,1780,410.752,1033.5,494.5,29639,2,30632,2,35572,2,213,2,9593,16801,,42.5,11/7/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",8/15/2016,16960,,7208,SPRABERRY,TX,8,PERMIAN BASIN,USA,11,0,0,92,38 T3S,T&P RR CO,(N/A),P-440,31.8537238,-101.9798549,85342,207770,170337,129803978
42329406450000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L. FEE",1520H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,6414,10/1/2016,1/1/2019,1272366,512442,724503,609516,4347,4,767,313,30612,29766,28153,207739,336222,263776,233629,342023,827296,479906,2879,424348,482550,1206288,683598,4102,580915,,,,,,1447,1611,10293067,1716,7649,15229,7402,255941,806299,352129,,,,1110,2473.671,2480,404.258,898,502.3,87136,11,43409,2,51465,2,309,2,9237,18978,,44.5,10/4/2016,1,1,28,TARGA PL MID-CONT WESTTEX LLC,CENTURION PIPELINE L.P.,5/23/2016,19114,,9741,SPRABERRY,TX,8,PERMIAN BASIN,USA,15,0,0,94,38 T3S,T&P RR CO,(N/A),P-440,31.856304,-101.9131314,109479,270815,106126,129803983
42317404280000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SCHARBAUER RANCH,3144H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37534,12/1/2016,12/1/2018,72714,171450,183569,107398,1101,1,53,109,15894,5158,10309,87301,36525,93389,53058,127157,51439,135730,814,79457,169059,71326,180947,1086,105818,,,,,,867,594,5798323,966,2391,1388,1580,115798,48133,72316,,,,690,488.531,420,2046.955,1459.2,1722.6,18426,2,26887,2,29958,2,180,2,9737,17424,,39.7,12/22/2016,1,1,25,"WTG GAS PROCESSING, L.P.","PLAINS MARKETING, L.P.",6/27/2016,17580,,7687,SPRABERRY,TX,8,PERMIAN BASIN,USA,323,0,0,426,,LA SALLE CSL,(N/A),P-440,32.2717745,-102.1357953,39758,19423,24773,129803986
42329408450000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,4001H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,12/1/2016,1/1/2019,820202,296069,432769,299032,2597,3,496,179,23375,23135,38994,157408,200767,190869,184993,218952,597566,318546,1911,241207,281448,792558,413541,2481,292607,,,,,,761,573,5140742,857,8758,15772,3139,185531,612869,170177,,,,750,2618.426,2770,381.909,1328.6,555.3,91913,10,33613,5,41014,5,246,5,9869,19798,,40.8,12/20/2016,1,1,26,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,6/7/2016,19945,,9929,SPRABERRY,TX,8,PERMIAN BASIN,USA,40,0,0,1064,39 T2S,T&P RR CO,(N/A),P-440,31.8932804,-102.0785645,63563,166435,46111,129804109
42329408580000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,TEXAS TEN Y PU,4010H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,46263,1/1/2017,1/1/2019,769448,259014,387255,169174,2324,2,827,188,21131,15511,28854,134452,270395,179518,107399,184557,442140,258247,1549,139655,249515,731471,371427,2229,167522,,,,,,837,1584,6605679,1101,9499,37977,1652,170871,457780,114240,,,,1890,4419.462,2970,226.272,528.3,250.1,72522,4,30097,4,42184,4,253,4,9641,19548,,41.3,1/14/2017,1,1,25,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,7/25/2016,19696,,9907,SPRABERRY,TX,8,PERMIAN BASIN,USA,40,0,0,846,39 T2S,T&P RR CO,(N/A),P-440,31.8951919,-102.0723787,67012,296157,26080,129804131
42329406180000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,"HUTT, DONALD L.'C'",2411H,COM,MIDLAND (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,37123,11/1/2016,1/1/2019,588417,190060,288130,365492,1729,2,587,140,12451,16199,22483,76079,151675,101358,132475,121966,306864,173110,1039,208147,179910,546275,270956,1626,340111,,,,,,568,959,4366290,728,3660,12769,9133,95705,304517,162074,,,,1690,4210.886,3100,237.48,591.8,286.6,29743,2,17602,2,22559,2,135,2,9444,16674,,42.3,11/25/2016,1,1,27,TARGA PL MID-CONT WESTTEX LLC,"BRIDGER TRANSPORTATION, LLC",8/17/2016,16820,,7230,SPRABERRY,TX,8,PERMIAN BASIN,USA,21,0,0,97,38 T3S,T&P RR CO,(N/A),P-440,31.8166846,-101.9611125,49515,208502,122770,129804138
42317403760000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 16H,8H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48347,11/1/2016,1/1/2019,432307,154563,226614,252217,1360,1,379,99,18979,17714,55396,75013,141739,98636,166095,107234,252657,149343,896,214712,147011,397478,213257,1280,247328,,,,,,598,865,4454968,742,2484,11777,1608,69502,221100,101207,,,,1450,3957.339,2800,252.695,691.9,210.9,27725,3,18979,1,23017,2,138,2,9741,17398,,41.4,11/9/2016,1,1,27,"WTG GAS PROCESSING, L.P.",SUNOCO PIPELINE L.P.,8/7/2016,17398,,7657,SPRABERRY,TX,8,PERMIAN BASIN,USA,16,0,0,666,37 T1N,T&P RR CO,(N/A),P-440,32.2143902,-101.9652033,35114,138958,22735,129804153
42317404230000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,DICKENSON 7B,2H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48438,2/1/2017,1/1/2019,330052,188552,243561,373502,1461,1,489,155,22427,16500,49149,83122,68367,94517,182163,132810,144354,156869,941,287346,188552,330052,243561,1461,373502,,,,,,725,615,4965419,828,2747,11074,4246,132810,144354,287346,,,,850,3331.384,1750,300.176,1178.1,248.1,25432,15,22475,2,25655,2,154,2,9684,17191,,41.5,2/7/2017,1,1,24,(N/A),(N/A),8/23/2016,17303,,7507,SPRABERRY,TX,8,PERMIAN BASIN,USA,7,0,0,259,37 T1S,T&P RR CO,(N/A),P-440,32.1123972,-101.9618517,55742,185698,86156,129869629
42317403660000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,SALE RANCH 23D,4H,COM,MARTIN (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48450,12/1/2016,1/1/2019,893990,256967,405965,258749,2436,2,1276,146,23134,31471,27545,132585,217169,168780,157865,190562,346154,248254,1490,226897,253327,826620,391097,2347,257381,,,,,,1097,1573,8153968,1359,1213,34237,456,151623,358074,172611,,,,1430,9451.815,3480,105.8,697.1,35.4,51337,12,34000,2,42129,2,253,2,9679,19436,,40.7,12/12/2016,1,1,26,"WTG GAS PROCESSING, L.P.",SUNOCO PTNRS. MKTG.&TERMINALS LP,9/20/2016,19595,,9757,SPRABERRY,TX,8,PERMIAN BASIN,USA,23,0,0,223,37 T1N,T&P RR CO,(N/A),P-440,32.215672,-101.925262,48210,455672,18110,129869630
42173373370000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,CHEATHAM HOUSTON A,2H,COM,GLASSCOCK (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48469,2/1/2017,1/1/2019,154308,208956,234674,230059,1408,1,70,104,26012,22289,30799,138743,112362,157470,164803,172558,129209,194093,1165,200937,208956,154308,234674,1408,230059,,,,,,1160,968,7929806,1322,2807,2366,2050,172558,129209,200937,,,,830,689.571,740,1450.177,1199.1,1186.4,29998,2,35971,2,40971,2,246,2,9005,18913,,40.9,2/7/2017,1,1,24,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,10/3/2016,19080,,9908,SPRABERRY,TX,8,PERMIAN BASIN,USA,11,0,0,382,36 T2S,T&P RR CO,(N/A),P-440,32.0285209,-101.7670073,36398,25099,29122,129869631
42173373360000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,CHEATHAM HOUSTON A,1H,COM,GLASSCOCK (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48469,2/1/2017,1/1/2019,339740,198725,255348,224226,1532,2,369,101,24486,16485,29876,130714,106698,148497,159135,163103,221980,200100,1201,194100,198725,339740,255348,1532,224226,,,,,,1092,716,7269774,1212,2779,1759,2225,163103,221980,194100,,,,660,3305.822,1710,302.497,1526.4,1579.9,32693,13,33863,2,37561,2,225,2,9104,18976,,40.9,2/11/2017,1,1,24,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,11/21/2016,19162,,9872,SPRABERRY,TX,8,PERMIAN BASIN,USA,11,0,0,382,36 T2S,T&P RR CO,(N/A),P-440,32.0284895,-101.7671477,35622,117760,30126,129869632
42173373580000,PIONEER NATURAL RESOURCES COMPANY,PIONEER NATURAL RESOURCES,"PIONEER NATURAL RES. USA, INC.",PXD,CHEATHAM HOUSTON B,5H,COM,GLASSCOCK (TX),MIDLAND,MIDLAND,,TREND AREA,OIL,ACTIVE,H,48500,2/1/2017,1/1/2019,331813,252499,307801,341657,1847,2,354,234,26541,24205,34063,100201,107883,118182,128382,168934,200447,202342,1214,220624,252499,331813,307801,1847,341657,,,,,,804,837,5661645,944,5521,8180,8023,168934,200447,220624,,,,1040,1572.022,1310,636.124,961.1,674.9,25937,2,26541,1,30575,1,183,1,9156,18913,,43.3,2/2/2017,1,1,24,TARGA PL MID-CONT WESTTEX LLC,SUNOCO PIPELINE L.P.,8/22/2016,19022,,9757,SPRABERRY,TX,8,PERMIAN BASIN,USA,11,0,0,382,36 T2S,T&P RR CO,(N/A),P-440,32.0295001,-101.759317,83565,131366,121033,129869633
